date,absacc,acc,age,agr,bm,bm_ia,cash,cashdebt,cashpr,chatoia,chcsho,chempia,chinv,chpmia,cfp,cfp_ia,cinvest,currat,depr,dy,ep,egr,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsaleinv,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,rd_sale,rd_mve,realestate,roic,salecash,saleinv,salerec,sgr,sp,tang,tb,chtx,ear,roaq,roavol,roeq,rsup,secured,stdacc,stdcf,sue,aeavol,baspread,beta,betasq,chmom,dolvol,idiovol,ill,indmom,maxret,mom1m,mom6m,mom12m,mom36m,mve,mve_ia,retvol,pricedelay,std_dolvol,std_turn,turn,zerotrade,chfeps,chnanalyst,disp,fgr5yr,nanalyst,sfe,ms,ps,nincr,divi,divo,rd,sin,IPO,convind,securedind
19980331,-0.000455688,-0.024918436,-0.012688131,-0.014358639,0.009400274,0.011947623,0.003062179,-0.021791418,-0.009860543,0.003374259,-0.005225141,-0.016343884,-0.009498286,-0.007226368,0.0221669,0.026891873,0.000569963,-0.002682655,0.004151612,0.001046764,0.004857301,-0.009041047,0.009267658,-0.006819295,-0.003584958,-0.002679017,-0.000241844,-0.003226818,0.00029799,-0.013939978,-0.002238572,0.00963954,-0.007236088,-0.007138645,0.01039753,0.007853249,-0.010005844,0.003280814,0.00684053,0.00238963,-0.005980304,-0.032752273,-0.008225856,-0.015361101,-0.017019411,0.000041725,-0.014270056,-0.011213092,0.001881255,0.02264667,-0.015815146,0.005380619,-0.007628816,-0.011783566,0.005661075,0.012852704,-0.010204186,0.003513783,-0.01037869,0.000751691,-0.003315458,0.00993454,0.008200216,0.022064172,-0.005609352,0.003039762,-0.021301474,-0.016230425,0.012563197,-0.003647613,0.004874889,-0.002774828,0.000255932,-0.00486816,-0.038847602,0.036294812,0.026278506,-0.007877901,0.002790521,-0.00027314,-0.00274622,-0.002361903,0.008273715,-0.006507835,-0.003248426,0.010692323,0.001710501,0.005625893,-0.003344416,-0.007973803,0.004529721,0.012850438,-0.012338735,0.003677806,0.006263858,-0.026380776,-0.026380776,-0.026380776,0.048850303,0.048850303,-0.006422729,-0.001807296
19980430,0.032273513,0.000535244,-0.029427019,-0.011313382,0.015886999,-0.004664663,0.007706697,-0.00998785,-0.023950253,0.025062793,0.00186538,-0.027182838,-0.02856213,0.000183244,0.010849876,0.010192268,-0.000220985,-0.003623583,0.032145366,-0.027620769,0.007959417,-0.017062112,0.019692967,-0.016127369,-0.00790954,0.008695914,0.004108919,-0.030331618,0.008543111,0.002586499,0.03400719,0.018746893,-0.01941352,-0.004803629,0.003454401,0.011835108,0.005866494,0.019454189,0.021810308,0.003190796,0.000777687,-0.008871504,0.002051398,-0.00084307,0.001414078,-0.002523087,-0.001999404,-0.004057927,0.022253058,0.020141193,-0.00214103,0.035447785,0.013185642,-0.019176091,-0.011722489,-0.003678002,-0.014896112,0.021054881,0.00059903,-0.004275353,0.014817853,0.012016657,0.017608209,-0.001234238,0.014037746,0.024121902,0.009022742,0.003113119,-0.009732617,-0.010989779,0.044444205,0.029741929,0.014633911,0.029887566,-0.020440991,-0.017398989,-0.017909979,-0.030137901,-0.028581237,-0.005202078,0.021608278,-0.013996518,0.03542133,-0.000124185,-0.009276572,0.011141971,0.010189534,0.00114761,0.025684142,0.031087201,-0.022569859,-0.007744614,-0.009027893,-0.009413008,-0.000351872,-0.001025734,-0.001025734,-0.001025734,0.026104227,0.026104227,-0.003416703,0.007751868
19980529,-0.02572513,0.016071634,0.029942775,-0.025795413,0.060744341,-0.0018142,-0.031268983,-0.001750531,-0.042738956,0.010998329,-0.039516471,-0.01540258,-0.010446032,0.001635146,0.041667462,-0.003486636,0.026736139,-0.00341426,-0.00913904,0.035246183,0.030074625,-0.015167034,-0.014039453,-0.039006109,-0.036361557,-0.022854415,-0.032757098,-0.021134678,0.050808888,-0.028624877,0.00271155,-0.00547478,-0.024519599,0.005936571,0.007671529,-0.004404658,0.003346521,-0.007946976,-0.009820575,-0.002868257,0.000127083,-0.016227995,-0.010300392,-0.003304171,-0.008700691,0.04320559,-0.010983625,0.019230117,0.000501499,-0.005060197,-0.02515574,0.055852694,-0.019476746,0.025336825,-0.008643096,0.02679482,-0.013876162,-0.028930611,-0.000943452,-0.012463338,-0.011342187,-0.012502389,-0.01579257,0.010261263,-0.006269729,-0.052972979,-0.05072775,-0.057125064,0.007955739,-0.010721465,-0.046475562,-0.009638111,0.043396384,-0.045753655,0.005730499,0.024636368,0.02002625,-0.017393638,0.021633158,0.001887102,-0.049749872,0.003100572,-0.002874023,-0.054648208,-0.071704486,0.064422185,0.020759345,-0.005973513,-0.013996211,-0.056861572,0.00563735,0.018284136,-0.01408338,0.011851738,-0.007790809,0.014897392,0.014897392,0.014897392,-0.045298783,-0.045298783,-0.020577405,-0.007813074
19980630,-0.00874363,-0.006953996,0.02959574,0.009524298,-0.013588766,-0.015667946,-0.000807171,0.033753085,-0.015262851,0.011306916,-0.001500885,-0.014825138,0.010846859,-0.009571171,0.043678802,-0.007476642,0.003870996,-0.025148463,-0.016650685,0.038494286,0.030476964,0.018665155,0.031830744,-0.021823864,-0.002438021,-0.0239898,0.007337998,0.009287006,0.024478707,0.004074607,0.034719903,0.001648041,0.00611196,-0.010831246,-0.006515397,0.018298594,-0.004838831,0.006496422,0.00226337,0.015329518,0.012647219,-0.030696423,-0.02429366,-0.007215986,-0.00961709,0.016346809,0.042847834,-0.002948613,0.03605549,0.01116264,0.012987105,0.005740927,-0.028706092,0.020402264,0.022182758,0.02287184,0.057173306,-0.049808908,0.05227556,0.003345267,-0.005545658,-0.031062041,-0.027615179,0.024935687,0.014502294,-0.033292213,-0.028934783,-0.036698197,0.030227429,0.097165834,-0.06189601,-0.089870999,0.059377602,-0.042898985,0.011932367,0.097570914,0.081695667,0.016006964,0.092742115,0.066702924,-0.039339881,-0.008278378,-0.066676857,-0.010899124,-0.004730554,-0.00936369,0.039879569,0.038884408,-0.05542853,-0.009849031,0.063847056,-0.017868672,0.040476352,0.034081129,0.025869806,0.005524016,0.005524016,0.005524016,-0.027030726,-0.027030726,-0.019962679,-0.008194647
19980731,-0.003135332,-0.023952066,0.02129293,-0.029293456,0.01634585,-0.025708013,-0.012324738,-0.021552848,-0.028659843,0.017746536,-0.03678706,-0.038975236,-0.039514591,0.00782285,0.007172377,0.023025815,-0.009451227,-0.031567871,0.016480019,0.012831831,-0.00709509,-0.037682262,-0.021736357,-0.040250304,-0.041754245,-0.015797722,-0.035284025,-0.047429283,0.035955463,-0.018710317,0.004355669,-0.000513301,0.012434216,-0.008377542,-0.010488712,-0.001844693,-0.002827247,0.007622921,0.008320242,-0.005457448,-0.016081243,0.002275725,-0.013308111,0.012052865,0.01153626,0.003211362,-0.022052523,-0.009432358,0.031551991,-0.035798558,-0.028934486,0.028585793,-0.007560148,-0.009454258,0.011948387,-0.018546048,-0.018907553,-0.029161719,-0.001719572,-0.017747248,0.000695376,0.005711746,0.001313454,0.004471471,-0.010520899,-0.047281485,-0.052319144,-0.051451902,-0.000703359,0.008398077,-0.032144417,-0.029726389,0.058928529,-0.040069026,-0.013716323,0.012558357,0.024900284,-0.034122813,0.03552126,0.038191225,-0.047974985,0.025863772,0.009019068,-0.035629669,-0.050817011,0.044979828,0.022275966,-0.011427053,-0.006100393,-0.028990595,0.003980969,-0.023063913,-0.016346181,-0.007254647,-0.008526859,0.009422345,0.009422345,0.009422345,-0.058278095,-0.058278095,-0.034840223,-0.012211408
19980831,-0.045374306,0.013407336,0.09081217,-0.015404283,0.081861328,-0.111431584,-0.071465077,0.044545215,-0.036751722,-0.013771244,-0.066534249,-0.032214779,-0.027237495,-0.006065717,0.090565534,-0.10198832,0.00776436,-0.040430659,-0.078424026,0.09805263,0.080415791,-0.001285685,-0.002934896,-0.045250802,-0.027149147,-0.063098227,-0.029020088,-0.036860688,0.067083215,-0.031322559,0.019444972,-0.014729342,-0.028261709,0.01546126,-0.007122456,-0.002153185,0.015195965,-0.00448519,-0.005908491,-0.006961291,-0.012792213,-0.042002654,-0.041725539,0.020310784,0.017647948,0.028287805,0.033385212,0.050601846,0.03498034,-0.023657214,-0.044094121,0.061338238,-0.031299004,0.072634039,-0.021756503,0.005713738,0.025662242,-0.088836859,0.038455056,-0.025401494,-0.028434121,-0.067295768,-0.066508822,0.012298523,-0.026670153,-0.159254922,-0.131275228,-0.13480753,-0.008774944,-0.014868281,-0.178971501,-0.019986141,0.040433459,-0.14600863,0.02537164,0.014560462,0.028965108,-0.013187386,0.052576013,0.05081685,-0.168496457,0.024176888,-0.010354799,-0.127625309,-0.144093879,0.112612963,0.02403178,0.004305292,-0.072625513,-0.169506131,0.037625906,0.00688335,0.041609193,0.063558784,-0.013600072,0.053807665,0.053807665,0.053807665,-0.199723964,-0.199723964,-0.042187296,-0.02705993
19980930,0.007038873,-0.036263906,-0.00642673,0.023599444,-0.068366182,-0.040733501,0.056264503,0.022639069,-0.004673159,0.012381921,0.042509446,-0.008031242,0.001202365,0.020059905,-0.007747466,-0.024123363,-0.007527109,0.024184231,0.003018222,-0.009328829,-0.03272837,0.032041547,-0.00267464,0.035600744,0.012838404,-0.043255807,0.015752154,0.042288371,-0.063287489,0.006333383,-0.025988062,-0.030288327,-0.015839766,0.013188887,-0.004368025,-0.001426448,0.009439763,0.013095562,0.015916255,0.006487855,0.023498668,-0.03553346,0.053709999,0.055357884,0.055878733,-0.03725919,0.015960486,-0.051889144,0.036783978,-0.023659067,0.059283283,-0.077225623,0.050761337,0.016942793,0.016380428,0.008959685,0.038574427,-0.002369725,0.007181603,-0.006062266,-0.003939394,-0.002072636,0.006096671,0.019954228,0.008285652,0.073614492,0.056932573,0.050340699,-0.038225578,0.094455296,0.010769335,-0.084210878,-0.031098047,0.032833603,-0.134502049,0.044788563,0.047265432,0.051523346,0.052561226,0.026221548,0.057444186,0.004743448,-0.069103955,0.069534251,0.081110771,-0.098411157,0.014008812,0.048505656,0.020974323,0.026152715,0.082189527,-0.026042743,0.048684113,0.014638361,0.03301818,0.003143682,0.003143682,0.003143682,0.042584172,0.042584172,0.004980711,-0.016984564
19981030,-0.032532699,0.011972192,0.027949943,0.040757943,-0.028386622,0.045525389,0.053471906,0.053040234,0.054150314,-0.014492111,0.021822093,0.01026337,0.022446163,0.025495328,-0.01183251,0.015185851,0.032115648,0.047871945,0.006108433,-0.036528798,0.019249369,0.039535717,0.031573092,0.028018715,0.019341455,0.008071604,0.03301861,0.023632118,-0.061023136,0.006894328,0.034429309,-0.006470779,0.015297127,0.028647962,-0.009174096,0.03755818,0.039165187,0.009413746,0.005412244,-0.023598649,0.00705744,0.00145524,0.0660165,-0.009935219,-0.007476487,-0.000463429,0.059310084,-0.027083874,0.024486288,0.008850903,0.014208627,-0.033666979,0.022825387,0.022856267,0.010700472,0.002528133,0.053299833,0.011832498,0.025158212,0.00699721,-0.03572523,-0.039528985,-0.03331015,-0.006796426,0.016190388,0.028229732,0.092889721,0.086241131,-0.064700779,0.102151733,0.006129718,-0.07728779,-0.044557281,0.011272657,-0.09575026,-0.045132828,-0.036398268,0.052431603,0.068599229,0.069080017,0.024411276,-0.031916073,-0.099029306,0.084371728,0.093751203,-0.108051664,-0.035413332,-0.004053444,-0.004392289,0.060502825,0.081146839,0.004511415,0.048215312,0.028834362,0.007408499,0.006458826,0.006458826,0.006458826,0.033654254,0.033654254,-0.003232959,-0.008717655
19981130,0.026783233,-0.033287857,-0.073716299,-0.11891991,-0.074577908,0.061605864,0.073721425,-0.045107642,0.001439709,0.007600171,-0.035528467,-0.084867208,-0.023859047,-0.051168197,-0.090448154,0.019367181,0.005989123,0.037846631,0.129873674,-0.081169005,-0.077632642,-0.074059812,0.035100547,-0.061578313,-0.079405759,0.027404111,-0.067138872,-0.093901779,-0.07021258,-0.03186021,0.002540374,0.147531075,0.108146287,-0.048867057,0.032590399,0.009421949,-0.035428843,0.030196806,0.034676969,0.011464048,-0.006788223,0.024169479,-0.038707507,-0.050810312,-0.035749353,-0.04021335,-0.027295569,-0.037262474,-0.035922961,0.053852179,-0.038845318,-0.023018272,0.063136416,-0.092501505,-0.016811555,-0.046077137,-0.058067873,0.059971409,-0.044465252,-0.016613701,0.05348711,0.031492116,0.017274999,0.035874083,0.051209264,0.092328947,0.093466178,0.091971342,-0.042257162,-0.005780931,0.102453494,0.021714057,-0.03520423,0.08811147,-0.07971901,-0.045495924,-0.026249148,-0.07241498,-0.047340994,-0.000103122,0.102752254,-0.007343665,-0.007967026,0.128460311,0.110339485,-0.078928697,0.01388058,0.031569605,0.022734384,0.080854869,-0.05044838,-0.039333236,-0.017645532,-0.032501803,0.009091957,-0.037459659,-0.037459659,-0.037459659,0.081865828,0.081865828,-0.011128207,0.012025803
19981231,0.005993123,-0.00087665,-0.025189933,-0.000938534,-0.021407908,-0.030950168,0.038614784,0.039537053,0.023653583,0.011498758,0.004587801,-0.039589553,0.009643457,-0.039859633,-0.003233933,0.002855539,0.031207108,0.026667316,0.040922655,-0.024904558,-0.014488997,0.02396242,0.061584264,-0.000092896,-0.01896127,0.01027057,0.005536772,-0.015614516,-0.047991574,0.013377251,0.032345627,0.047113065,0.049672966,-0.002214769,0.009381993,-0.01108654,0.003696707,0.006076839,0.010314593,-0.005931232,0.002245117,0.00280314,0.021305092,-0.014713244,-0.014594398,-0.005762,0.04072793,-0.007543968,0.034965046,0.038305846,0.016734077,-0.028958679,0.000773508,0.004899458,0.057108355,0.016435877,0.057863842,-0.006409475,0.038521057,0.005611191,-0.00628509,-0.024971355,-0.016167354,0.028212266,0.041714348,-0.006470678,0.020786985,0.019858937,-0.010562306,0.093544691,-0.00728417,-0.079958085,0.056963101,-0.022531452,0.007933293,0.109958514,0.113508995,0.031480209,0.066858932,0.043754816,-0.031949349,-0.014814781,-0.035354627,0.041408427,0.058285667,-0.060870982,0.042945605,0.020152525,-0.048080925,0.080005344,0.066955127,0.006842601,0.048066809,0.021807987,0.043934012,-0.012620943,-0.012620943,-0.012620943,0.022407175,0.022407175,-0.022623794,-0.011061928
19990129,0.093923255,-0.06234017,-0.135627332,-0.102651034,-0.049197928,0.084619267,0.106361987,-0.109316868,0.01223718,-0.012331123,-0.053442616,-0.037428456,-0.041757738,0.000150209,-0.094628594,0.048714146,-0.037965427,0.027220702,0.100508942,-0.010019382,-0.131551154,-0.114048536,-0.010911457,-0.011793325,-0.039704834,0.083454398,-0.072476309,-0.047550825,-0.080434843,-0.034720625,-0.031552715,0.130663115,0.0535593,-0.040623326,0.046153014,-0.018362987,-0.030801913,-0.006112964,-0.011312928,0.038471445,-0.032847893,0.034133072,0.030427133,-0.024527149,-0.009377494,-0.056355885,-0.120659228,-0.044546471,-0.058983881,0.045338103,-0.046616096,-0.033712372,0.073679257,-0.130643376,-0.039194961,-0.000509731,-0.109175422,0.169938837,-0.068281353,-0.07784436,0.097118193,0.101795941,0.101211839,-0.024876464,-0.008675697,0.177559231,0.081701037,0.088131171,-0.032329958,-0.025037468,0.20185427,0.055395972,0.107112728,0.181783514,-0.143386019,-0.098486151,-0.120948429,-0.148529244,-0.096074549,-0.056184581,0.188533371,0.070207483,0.068994263,0.147792655,0.097114097,-0.087836012,0.000878465,-0.005118662,0.085208703,0.106558692,-0.093520141,-0.111800244,-0.092103574,-0.09617904,-0.052948662,-0.048414241,-0.048414241,-0.048414241,0.072503039,0.072503039,0.017496517,0.043600165
19990226,-0.002425605,-0.006523537,0.021508571,-0.043454974,0.030728365,-0.071772248,-0.017927776,-0.030369074,-0.018284583,-0.0040428,-0.041733032,-0.043292419,-0.024466804,0.00523691,0.023315994,0.028927422,0.014194931,-0.022420359,0.009003421,0.02823728,-0.002624378,-0.027301714,-0.032065297,-0.03105799,-0.050905845,-0.031537909,-0.039772038,-0.05160484,0.053168874,-0.046140271,-0.003205099,0.003310155,-0.020182105,0.00403912,0.008624049,-0.005406583,0.006493443,0.017322067,0.01415018,-0.011914918,-0.015365541,-0.009508304,-0.033222857,-0.005961471,-0.006384981,0.016435585,-0.028046666,-0.00733135,0.028255402,-0.02243691,-0.04377867,0.045781016,0.002848145,-0.007222241,0.013423541,0.009744604,-0.017568899,-0.037979999,-0.008875212,-0.01753302,-0.003207176,0.000352785,0.008172607,0.004632361,-0.023412923,-0.031205283,-0.063402524,-0.063764948,-0.03036288,-0.017595457,-0.031021523,0.004136109,0.038791613,-0.023956623,-0.010930998,-0.021279995,0.000125863,-0.005932188,0.009080829,0.028306397,-0.021211578,0.011150093,-0.001062762,-0.035825486,-0.048998804,0.061328333,-0.009302882,-0.003451164,-0.021958568,-0.056149198,-0.012150244,-0.047654385,-0.027137464,0.011416062,-0.022060076,0.026144086,0.026144086,0.026144086,-0.050820029,-0.050820029,-0.019995391,-0.014927983
19990331,0.026725743,-0.048666459,0.003205542,-0.014993759,-0.038696141,-0.035464948,0.029701596,-0.002341013,0.027737492,0.009995522,0.025149974,-0.00717037,-0.02205445,-0.046562569,0.012833219,0.00228619,-0.015365963,-0.015732089,-0.006153195,0.009061189,-0.029881497,-0.017500522,-0.014663483,0.004673176,0.028100222,-0.004123578,0.012644085,0.024092064,-0.021857745,0.005729184,-0.010869526,-0.041105556,-0.056350616,-0.006506189,0.031868519,0.012248071,-0.007653452,0.020621973,0.026841026,0.010823478,0.023236505,-0.032635912,0.002700336,0.01082022,0.009356061,-0.014559598,-0.013613267,-0.033286168,0.049279267,-0.003170647,0.015558305,-0.062244299,0.020108732,-0.016715755,-0.032657794,0.006885799,-0.02020904,0.001287223,-0.00186516,-0.01702979,-0.028282941,0.017442385,0.024174831,-0.000183669,0.015920453,0.023341617,0.03881617,0.038014151,-0.000211458,0.08854402,0.004794819,-0.078315271,-0.06278601,0.008721076,-0.006261662,0.010615768,0.023620809,0.015228395,0.063445373,0.065688173,0.015560837,0.005989838,-0.070160653,0.047334204,0.050950717,-0.049703157,-0.055509134,0.043591728,0.034146439,-0.003134009,0.080075497,-0.036518211,0.024719247,0.008465138,-0.014392789,-0.005307169,-0.005307169,-0.005307169,-0.013888912,-0.013888912,0.002404985,-0.01337455
19990430,0.016451571,-0.01820177,0.015498128,-0.017361802,0.016936481,0.027132712,-0.034139136,-0.008334319,0.013890218,-0.009809572,-0.00878243,-0.029647558,-0.036882704,-0.026938328,0.002688203,0.04252668,0.017883813,0.007731786,0.014726438,-0.005485594,-0.000735317,-0.020225488,0.007502558,0.011110498,0.03448859,0.035458304,-0.031072319,-0.008172045,-0.001877491,-0.019932678,-0.004190751,0.011329611,-0.011328676,-0.014476774,-0.001910014,-0.012951648,-0.015325616,0.005395982,0.004101819,0.004884547,0.012091929,0.002001216,-0.000506604,0.023020924,0.024799171,-0.041777551,-0.023002133,0.03171087,-0.039103761,-0.008794236,-0.008865592,0.027739619,-0.010912607,-0.045073638,-0.033466375,0.012341054,-0.030979749,0.041761767,-0.006120014,-0.026527854,-0.014065563,-0.014221363,-0.017488632,-0.003277635,0.014532075,0.079607481,0.087919573,0.08846616,0.022293146,-0.004887091,0.040084886,0.012112264,-0.018577604,0.053549949,-0.009591849,0.004894089,-0.030394061,-0.033467959,-0.026909299,-0.001922091,0.0695246,0.007992368,0.001451878,0.066530758,0.065690686,-0.055999656,-0.026147414,-0.042723265,0.05920833,-0.018723829,-0.018900504,0.02504709,-0.000976442,0.017829332,-0.016958094,0.004961278,0.004961278,0.004961278,0.086726807,0.086726807,-0.006741083,0.01228626
19990528,-0.016050326,-0.005483185,0.011402333,-0.028633566,0.040261722,0.020696615,0.012555758,0.011317896,-0.003809856,0.00542193,-0.02015618,-0.025497297,-0.039310433,-0.013304687,0.013655386,-0.009087609,-0.020478226,0.011955718,0.038347912,0.000789906,-0.009003192,-0.005799101,0.030985375,-0.015956603,-0.024983385,0.01218569,-0.025187568,-0.035553819,-0.029075545,-0.029138748,-0.001144187,0.04991828,0.009069396,0.008818997,0.002405409,-0.012051181,0.002977071,0.008013577,0.000231333,-0.013372076,-0.002013272,-0.005792265,0.005360302,-0.016786772,-0.006003654,-0.01351986,0.011509198,0.004529974,0.002900069,0.018028636,-0.021839239,0.015747101,0.00502916,0.006641299,-0.000874554,-0.012109511,-0.0052332,0.055701873,-0.010226354,-0.01283446,0.003846546,-0.008686762,-0.011923385,0.004294395,0.007642239,0.016848093,0.015168842,0.014166431,-0.032388859,-0.075726965,0.018552343,0.082289235,0.022401977,0.012871937,-0.070839563,-0.0533104,-0.052220229,-0.054444307,-0.080824556,-0.05248806,0.017780401,-0.008031989,0.043826024,0.004016413,-0.010374077,0.025334909,-0.007230331,-0.053387945,-0.00063377,0.005544909,-0.048450357,0.007786213,-0.007603333,0.014696009,0.006499965,0.019152105,0.019152105,0.019152105,0.03874789,0.03874789,0.017054563,0.003617216
19990630,-0.002857624,-0.013320927,0.008573781,-0.019376614,0.009563196,0.049402938,0.041788018,0.021220743,0.00194642,0.008655677,0.009899231,-0.005614479,-0.015730442,0.019965109,0.003098733,0.02871992,0.030634137,0.033458758,0.017878343,-0.03267574,-0.011416414,-0.000784402,0.023244078,-0.01182043,-0.024481025,0.016570159,-0.019737675,-0.019991062,-0.038909971,-0.019198359,0.005111273,0.01249586,-0.002101793,0.000900825,0.002926897,0.009590991,0.004897176,0.006787423,0.012315753,0.001640361,-0.007966525,-0.044251449,0.027200433,-0.001659222,0.006716783,-0.0070895,0.016352733,-0.027299306,0.009089077,0.004393582,-0.009142108,-0.026572242,0.020619965,-0.001163188,-0.005460853,0.023619129,0.018913753,0.018549752,0.019152234,-0.027948373,0.011015805,0.002956935,-0.000841313,0.016847191,-0.010731745,0.009252409,0.056410491,0.057504268,0.001647278,0.049779955,0.033382921,-0.030700574,0.01046074,0.004203819,0.000258972,0.035494032,0.052515867,-0.008370135,0.021374354,-0.001203506,0.002878652,-0.024733399,-0.0103746,0.027446095,0.03458016,-0.032042997,0.032889219,0.006084393,-0.000098745,0.056872327,0.010117922,-0.014979289,0.040110558,0.010206293,0.017035693,0.009644801,0.009644801,0.009644801,0.039529569,0.039529569,-0.018508864,0.002117212
19990730,0.028685914,-0.027994064,-0.020751484,-0.071097736,0.014309262,0.012606902,0.021962214,-0.023553857,-0.036391489,0.025386542,-0.036784878,-0.034225185,-0.04040233,0.017475345,-0.008658899,-0.021891701,-0.022337929,0.008910193,0.015811544,-0.007295903,-0.034680772,-0.06326965,-0.024826009,-0.012566149,-0.031225935,-0.056216945,-0.041781137,-0.050122729,-0.01242575,-0.021722866,-0.016460063,0.024883885,0.003807788,-0.019943928,-0.002428271,0.006328493,-0.012009139,0.010460532,0.010881782,0.003466344,-0.003617409,-0.00373865,0.014124436,0.027356029,0.033204403,-0.024684974,-0.029839952,-0.014307315,0.001764892,-0.00086101,-0.041843871,0.009878475,0.029347602,-0.015448837,-0.006283257,-0.002743346,-0.016543481,0.040560425,-0.022734688,-0.02195214,0.019903832,0.010272033,0.014800714,0.010197028,-0.014354609,0.011625803,0.012851158,0.012130259,0.006126135,-0.065411511,0.028090685,0.053368007,-0.026775834,0.010392937,-0.031626656,0.001059255,-0.017195239,-0.038884053,-0.064081535,-0.061010896,0.015058422,-0.008231722,0.055516399,0.008381803,-0.010908614,0.026353554,0.01959374,-0.021156015,0.014281505,-0.017637246,-0.056687083,-0.024692978,-0.01628715,-0.006563189,-0.008014166,0.012480254,0.012480254,0.012480254,0.009435897,0.009435897,-0.002938783,0.000911681
19990831,-0.00279237,0.000898628,0.006071837,-0.030234727,0.006636788,0.007195647,0.03684429,0.017105685,-0.020927421,-0.004710378,-0.010460987,-0.016168205,-0.030487181,0.000693721,0.00612284,0.014780526,-0.008295707,0.020109043,0.005179923,-0.000491544,0.007928526,-0.003118968,0.001110988,-0.005815116,-0.014808906,-0.068749745,-0.012516768,-0.026452961,-0.015095774,-0.019749749,-0.012860406,-0.010131946,0.029381435,0.006706364,0.011028982,-0.000829138,0.008946835,0.005548216,-0.001083242,0.001824727,-0.014042026,-0.009359854,0.047557435,0.026154416,0.031650279,-0.034913844,0.002671646,-0.026110925,0.024260679,-0.027535132,-0.018453888,-0.021461031,0.055722499,-0.001131978,-0.015371196,0.002136235,0.013112034,0.008499954,-0.006080263,-0.029418573,-0.004286314,-0.000013866,0.004127833,0.009171431,0.010531189,-0.020977877,-0.003661671,-0.005050024,0.022086677,0.02525929,-0.020383798,-0.028972358,0.024796696,-0.019818194,0.020798472,0.05420996,0.045473154,-0.016630568,0.021082255,0.018933014,-0.025401286,0.000238006,-0.005950342,0.013530445,0.001526005,-0.010524457,0.019917788,-0.00702084,0.029401494,-0.014465082,0.034447023,-0.028245642,0.008569773,-0.000893695,0.010320272,-0.000533026,-0.000533026,-0.000533026,-0.034056589,-0.034056589,-0.029920953,-0.014793261
19990930,0.031675727,-0.032867401,-0.035329804,-0.023242909,-0.033298693,0.009126816,0.062361199,0.009038028,0.00765381,0.001282667,0.002873847,-0.015603604,-0.019102968,0.000655887,-0.023869777,-0.002053225,0.00598218,0.014980717,0.034078452,-0.006109972,-0.027301808,-0.00769883,0.016641705,-0.005631954,-0.019852313,-0.007454187,-0.014497847,-0.031553776,-0.059331955,-0.021354024,-0.008531793,0.025315761,-0.003770709,0.002394225,0.024199941,-0.004033358,0.007578572,0.017334915,0.013823106,0.010037414,-0.017175927,-0.01290055,0.031839193,0.013924342,0.014922579,-0.029950769,0.004751556,-0.051425875,0.011917835,0.002676111,-0.014076618,-0.068277598,0.047006519,-0.012579626,0.003227858,0.001550149,0.009825958,0.042784698,-0.011759539,-0.024156067,0.011982347,0.005187854,0.005976753,-0.006111256,0.007645555,0.020257592,0.025606452,0.026214388,0.005912682,0.01398173,0.029342864,-0.003513416,0.05114765,0.018144711,0.016559945,0.030682715,0.059733321,-0.017247863,-0.002173778,-0.012490585,0.021958032,-0.0050981,-0.001118787,0.028184071,0.036942787,-0.036003399,0.02796695,0.019164175,0.005922942,0.029541875,-0.003476128,-0.038357178,0.024606937,0.000753941,0.011587599,-0.005105715,-0.005105715,-0.005105715,-0.019677616,-0.019677616,0.001166895,-0.007900696
19991029,0.010781953,-0.025550359,0.007105125,-0.017705285,-0.044073089,-0.02074767,0.051326577,0.00994512,0.031647308,-0.009954073,0.029244202,-0.003038253,-0.039233566,-0.008237679,-0.001213682,-0.003689555,0.010658396,0.01571297,0.024040033,-0.006369876,-0.02704383,-0.014749014,5.43317E-05,-0.019358897,-0.03246231,-0.027923017,-0.006278217,-0.034852979,-0.020985925,-0.022424774,-0.002098791,0.003324617,0.011586733,-0.000781066,0.008855353,0.009133137,0.014004223,-0.006438234,-0.008991892,-0.011346653,-0.009062566,-0.026749886,0.046287661,0.026078674,0.029500806,-0.027152874,0.011508271,-0.052341963,0.017558491,-0.056437218,-0.022428002,-0.066312293,0.043411468,0.016064108,0.028649357,0.036598081,0.028949115,-0.042058548,0.012207743,-0.009376841,0.003852637,0.017149145,0.023890558,0.033587478,0.014012463,0.007143534,0.020657317,0.017812458,-0.014018475,0.092680642,-0.02721058,-0.086959873,0.054443185,-0.018238198,-0.022421102,0.07497531,0.103020996,0.027262376,0.087477402,0.076487,-0.005528336,0.00387643,-0.083028223,0.04251516,0.048499342,-0.043307486,0.019765217,0.034837702,-0.025953726,0.024443446,0.064353434,-0.035787234,0.033976742,0.012173757,0.026545687,0.002243718,0.002243718,0.002243718,-0.005443108,-0.005443108,-0.027519414,-0.020382149
